_op,ScheduleDateLocalId,CalendarDate,Organisation.RefId,Term.LocalId,Schedule.LocalId,AcademicDay.LocalId,BellSchedule.LocalId,SchedulePeriodList.SchedulePeriodTime.Period.LocalId,SchedulePeriodList.SchedulePeriodTime.StartTime,SchedulePeriodList.SchedulePeriodTime.EndTime,RecordAudit.CreatedDateTime,RecordAudit.LastUpdatedDateTime
upsert,8008_2020_157,2020-10-20,8008,2020_8008_T4,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:33:00+1200,2020-05-27T21:33:15+1200,2020-05-27T21:33:30+1200,2020-05-27T21:33:45+1200,2020-05-27T21:34:00+1200,2020-05-27T21:34:15+1200","2020-05-27T21:33:00+1200,2020-05-27T21:33:15+1200,2020-05-27T21:33:30+1200,2020-05-27T21:33:45+1200,2020-05-27T21:34:00+1200,2020-05-27T21:34:15+1200"
upsert,8008_2020_158,2020-10-21,8008,2020_8008_T4,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:34:30+1200,2020-05-27T21:34:45+1200,2020-05-27T21:34:59+1200,2020-05-27T21:35:15+1200,2020-05-27T21:35:30+1200,2020-05-27T21:35:45+1200","2020-05-27T21:34:30+1200,2020-05-27T21:34:45+1200,2020-05-27T21:34:59+1200,2020-05-27T21:35:15+1200,2020-05-27T21:35:30+1200,2020-05-27T21:35:45+1200"
upsert,8008_2020_159,2020-10-22,8008,2020_8008_T4,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:36:00+1200,2020-05-27T21:36:15+1200,2020-05-27T21:36:30+1200,2020-05-27T21:36:45+1200,2020-05-27T21:37:00+1200,2020-05-27T21:37:15+1200","2020-05-27T21:36:00+1200,2020-05-27T21:36:15+1200,2020-05-27T21:36:30+1200,2020-05-27T21:36:45+1200,2020-05-27T21:37:00+1200,2020-05-27T21:37:15+1200"
upsert,8008_2020_160,2020-10-23,8008,2020_8008_T4,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:37:29+1200,2020-05-27T21:37:45+1200,2020-05-27T21:38:00+1200,2020-05-27T21:38:15+1200,2020-05-27T21:38:30+1200,2020-05-27T21:38:45+1200","2020-05-27T21:37:29+1200,2020-05-27T21:37:45+1200,2020-05-27T21:38:00+1200,2020-05-27T21:38:15+1200,2020-05-27T21:38:30+1200,2020-05-27T21:38:45+1200"
upsert,8008_2020_161,2020-10-27,8008,2020_8008_T4,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:38:59+1200,2020-05-27T21:39:15+1200,2020-05-27T21:39:30+1200,2020-05-27T21:39:45+1200,2020-05-27T21:40:00+1200,2020-05-27T21:40:15+1200","2020-05-27T21:38:59+1200,2020-05-27T21:39:15+1200,2020-05-27T21:39:30+1200,2020-05-27T21:39:45+1200,2020-05-27T21:40:00+1200,2020-05-27T21:40:15+1200"
upsert,8008_2020_162,2020-10-28,8008,2020_8008_T4,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:40:30+1200,2020-05-27T21:40:45+1200,2020-05-27T21:41:00+1200,2020-05-27T21:41:15+1200,2020-05-27T21:41:29+1200,2020-05-27T21:41:45+1200","2020-05-27T21:40:30+1200,2020-05-27T21:40:45+1200,2020-05-27T21:41:00+1200,2020-05-27T21:41:15+1200,2020-05-27T21:41:29+1200,2020-05-27T21:41:45+1200"
upsert,8008_2020_163,2020-10-29,8008,2020_8008_T4,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:42:00+1200,2020-05-27T21:42:15+1200,2020-05-27T21:42:30+1200,2020-05-27T21:42:45+1200,2020-05-27T21:43:00+1200,2020-05-27T21:43:15+1200","2020-05-27T21:42:00+1200,2020-05-27T21:42:15+1200,2020-05-27T21:42:30+1200,2020-05-27T21:42:45+1200,2020-05-27T21:43:00+1200,2020-05-27T21:43:15+1200"
upsert,8008_2020_164,2020-10-30,8008,2020_8008_T4,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:43:30+1200,2020-05-27T21:43:45+1200,2020-05-27T21:44:00+1200,2020-05-27T21:44:15+1200,2020-05-27T21:44:30+1200,2020-05-27T21:44:45+1200","2020-05-27T21:43:30+1200,2020-05-27T21:43:45+1200,2020-05-27T21:44:00+1200,2020-05-27T21:44:15+1200,2020-05-27T21:44:30+1200,2020-05-27T21:44:45+1200"
upsert,8008_2020_165,2020-11-02,8008,2020_8008_T4,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:45:00+1200,2020-05-27T21:45:15+1200,2020-05-27T21:45:30+1200,2020-05-27T21:45:45+1200,2020-05-27T21:46:00+1200,2020-05-27T21:46:14+1200","2020-05-27T21:45:00+1200,2020-05-27T21:45:15+1200,2020-05-27T21:45:30+1200,2020-05-27T21:45:45+1200,2020-05-27T21:46:00+1200,2020-05-27T21:46:14+1200"
upsert,8008_2020_166,2020-11-03,8008,2020_8008_T4,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:46:30+1200,2020-05-27T21:46:45+1200,2020-05-27T21:47:00+1200,2020-05-27T21:47:15+1200,2020-05-27T21:47:30+1200,2020-05-27T21:47:45+1200","2020-05-27T21:46:30+1200,2020-05-27T21:46:45+1200,2020-05-27T21:47:00+1200,2020-05-27T21:47:15+1200,2020-05-27T21:47:30+1200,2020-05-27T21:47:45+1200"
upsert,8008_2020_167,2020-11-04,8008,2020_8008_T4,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:48:00+1200,2020-05-27T21:48:15+1200,2020-05-27T21:48:30+1200,2020-05-27T21:48:44+1200,2020-05-27T21:49:00+1200,2020-05-27T21:49:15+1200","2020-05-27T21:48:00+1200,2020-05-27T21:48:15+1200,2020-05-27T21:48:30+1200,2020-05-27T21:48:44+1200,2020-05-27T21:49:00+1200,2020-05-27T21:49:15+1200"
upsert,8008_2020_168,2020-11-05,8008,2020_8008_T4,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:49:30+1200,2020-05-27T21:49:45+1200,2020-05-27T21:50:00+1200,2020-05-27T21:50:14+1200,2020-05-27T21:50:30+1200,2020-05-27T21:50:45+1200","2020-05-27T21:49:30+1200,2020-05-27T21:49:45+1200,2020-05-27T21:50:00+1200,2020-05-27T21:50:14+1200,2020-05-27T21:50:30+1200,2020-05-27T21:50:45+1200"
upsert,8008_2020_169,2020-11-06,8008,2020_8008_T4,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:51:00+1200,2020-05-27T21:51:15+1200,2020-05-27T21:51:30+1200,2020-05-27T21:51:45+1200,2020-05-27T21:52:00+1200,2020-05-27T21:52:15+1200","2020-05-27T21:51:00+1200,2020-05-27T21:51:15+1200,2020-05-27T21:51:30+1200,2020-05-27T21:51:45+1200,2020-05-27T21:52:00+1200,2020-05-27T21:52:15+1200"
upsert,8008_2020_170,2020-11-09,8008,2020_8008_T4,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:52:30+1200,2020-05-27T21:52:44+1200,2020-05-27T21:53:00+1200,2020-05-27T21:53:15+1200,2020-05-27T21:53:30+1200,2020-05-27T21:53:45+1200","2020-05-27T21:52:30+1200,2020-05-27T21:52:44+1200,2020-05-27T21:53:00+1200,2020-05-27T21:53:15+1200,2020-05-27T21:53:30+1200,2020-05-27T21:53:45+1200"
upsert,8008_2020_171,2020-11-10,8008,2020_8008_T4,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:54:00+1200,2020-05-27T21:54:15+1200,2020-05-27T21:54:30+1200,2020-05-27T21:54:45+1200,2020-05-27T21:55:00+1200,2020-05-27T21:55:15+1200","2020-05-27T21:54:00+1200,2020-05-27T21:54:15+1200,2020-05-27T21:54:30+1200,2020-05-27T21:54:45+1200,2020-05-27T21:55:00+1200,2020-05-27T21:55:15+1200"
upsert,8008_2020_172,2020-11-11,8008,2020_8008_T4,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:55:30+1200,2020-05-27T21:55:45+1200,2020-05-27T21:56:00+1200,2020-05-27T21:56:15+1200,2020-05-27T21:56:30+1200,2020-05-27T21:56:45+1200","2020-05-27T21:55:30+1200,2020-05-27T21:55:45+1200,2020-05-27T21:56:00+1200,2020-05-27T21:56:15+1200,2020-05-27T21:56:30+1200,2020-05-27T21:56:45+1200"
upsert,8008_2020_173,2020-11-12,8008,2020_8008_T4,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:57:00+1200,2020-05-27T21:57:15+1200,2020-05-27T21:57:29+1200,2020-05-27T21:57:45+1200,2020-05-27T21:58:00+1200,2020-05-27T21:58:15+1200","2020-05-27T21:57:00+1200,2020-05-27T21:57:15+1200,2020-05-27T21:57:29+1200,2020-05-27T21:57:45+1200,2020-05-27T21:58:00+1200,2020-05-27T21:58:15+1200"
upsert,8008_2020_174,2020-11-13,8008,2020_8008_T4,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:58:30+1200,2020-05-27T21:58:45+1200,2020-05-27T21:59:00+1200,2020-05-27T21:59:15+1200,2020-05-27T21:59:30+1200,2020-05-27T21:59:45+1200","2020-05-27T21:58:30+1200,2020-05-27T21:58:45+1200,2020-05-27T21:59:00+1200,2020-05-27T21:59:15+1200,2020-05-27T21:59:30+1200,2020-05-27T21:59:45+1200"
upsert,8008_2020_175,2020-11-16,8008,2020_8008_T4,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T21:59:59+1200,2020-05-27T22:00:15+1200,2020-05-27T22:00:30+1200,2020-05-27T22:00:45+1200,2020-05-27T22:01:00+1200,2020-05-27T22:01:15+1200","2020-05-27T21:59:59+1200,2020-05-27T22:00:15+1200,2020-05-27T22:00:30+1200,2020-05-27T22:00:45+1200,2020-05-27T22:01:00+1200,2020-05-27T22:01:15+1200"
upsert,8008_2020_176,2020-11-17,8008,2020_8008_T4,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:01:29+1200,2020-05-27T22:01:45+1200,2020-05-27T22:02:00+1200,2020-05-27T22:02:15+1200,2020-05-27T22:02:30+1200,2020-05-27T22:02:45+1200","2020-05-27T22:01:29+1200,2020-05-27T22:01:45+1200,2020-05-27T22:02:00+1200,2020-05-27T22:02:15+1200,2020-05-27T22:02:30+1200,2020-05-27T22:02:45+1200"
upsert,8008_2020_177,2020-11-18,8008,2020_8008_T4,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:03:00+1200,2020-05-27T22:03:15+1200,2020-05-27T22:03:30+1200,2020-05-27T22:03:45+1200,2020-05-27T22:03:59+1200,2020-05-27T22:04:15+1200","2020-05-27T22:03:00+1200,2020-05-27T22:03:15+1200,2020-05-27T22:03:30+1200,2020-05-27T22:03:45+1200,2020-05-27T22:03:59+1200,2020-05-27T22:04:15+1200"
upsert,8008_2020_178,2020-11-19,8008,2020_8008_T4,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:04:30+1200,2020-05-27T22:04:45+1200,2020-05-27T22:05:00+1200,2020-05-27T22:05:15+1200,2020-05-27T22:05:30+1200,2020-05-27T22:05:45+1200","2020-05-27T22:04:30+1200,2020-05-27T22:04:45+1200,2020-05-27T22:05:00+1200,2020-05-27T22:05:15+1200,2020-05-27T22:05:30+1200,2020-05-27T22:05:45+1200"
upsert,8008_2020_179,2020-11-20,8008,2020_8008_T4,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:06:00+1200,2020-05-27T22:06:15+1200,2020-05-27T22:06:30+1200,2020-05-27T22:06:45+1200,2020-05-27T22:07:00+1200,2020-05-27T22:07:15+1200","2020-05-27T22:06:00+1200,2020-05-27T22:06:15+1200,2020-05-27T22:06:30+1200,2020-05-27T22:06:45+1200,2020-05-27T22:07:00+1200,2020-05-27T22:07:15+1200"
upsert,8008_2020_180,2020-11-23,8008,2020_8008_T4,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:07:30+1200,2020-05-27T22:07:45+1200,2020-05-27T22:08:00+1200,2020-05-27T22:08:15+1200,2020-05-27T22:08:30+1200,2020-05-27T22:08:44+1200","2020-05-27T22:07:30+1200,2020-05-27T22:07:45+1200,2020-05-27T22:08:00+1200,2020-05-27T22:08:15+1200,2020-05-27T22:08:30+1200,2020-05-27T22:08:44+1200"
upsert,8008_2020_181,2020-11-24,8008,2020_8008_T4,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:09:00+1200,2020-05-27T22:09:15+1200,2020-05-27T22:09:30+1200,2020-05-27T22:09:45+1200,2020-05-27T22:10:00+1200,2020-05-27T22:10:15+1200","2020-05-27T22:09:00+1200,2020-05-27T22:09:15+1200,2020-05-27T22:09:30+1200,2020-05-27T22:09:45+1200,2020-05-27T22:10:00+1200,2020-05-27T22:10:15+1200"
upsert,8008_2020_182,2020-11-25,8008,2020_8008_T4,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:10:30+1200,2020-05-27T22:10:45+1200,2020-05-27T22:11:00+1200,2020-05-27T22:11:14+1200,2020-05-27T22:11:30+1200,2020-05-27T22:11:45+1200","2020-05-27T22:10:30+1200,2020-05-27T22:10:45+1200,2020-05-27T22:11:00+1200,2020-05-27T22:11:14+1200,2020-05-27T22:11:30+1200,2020-05-27T22:11:45+1200"
upsert,8008_2020_183,2020-11-26,8008,2020_8008_T4,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:12:00+1200,2020-05-27T22:12:15+1200,2020-05-27T22:12:30+1200,2020-05-27T22:12:44+1200,2020-05-27T22:13:00+1200,2020-05-27T22:13:15+1200","2020-05-27T22:12:00+1200,2020-05-27T22:12:15+1200,2020-05-27T22:12:30+1200,2020-05-27T22:12:44+1200,2020-05-27T22:13:00+1200,2020-05-27T22:13:15+1200"
upsert,8008_2020_184,2020-11-27,8008,2020_8008_T4,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:13:30+1200,2020-05-27T22:13:45+1200,2020-05-27T22:14:00+1200,2020-05-27T22:14:15+1200,2020-05-27T22:14:30+1200,2020-05-27T22:14:45+1200","2020-05-27T22:13:30+1200,2020-05-27T22:13:45+1200,2020-05-27T22:14:00+1200,2020-05-27T22:14:15+1200,2020-05-27T22:14:30+1200,2020-05-27T22:14:45+1200"
upsert,8008_2020_185,2020-11-30,8008,2020_8008_T4,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:15:00+1200,2020-05-27T22:15:14+1200,2020-05-27T22:15:30+1200,2020-05-27T22:15:45+1200,2020-05-27T22:16:00+1200,2020-05-27T22:16:15+1200","2020-05-27T22:15:00+1200,2020-05-27T22:15:14+1200,2020-05-27T22:15:30+1200,2020-05-27T22:15:45+1200,2020-05-27T22:16:00+1200,2020-05-27T22:16:15+1200"
upsert,8008_2020_186,2020-12-01,8008,2020_8008_T4,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:16:30+1200,2020-05-27T22:16:45+1200,2020-05-27T22:17:00+1200,2020-05-27T22:17:15+1200,2020-05-27T22:17:30+1200,2020-05-27T22:17:45+1200","2020-05-27T22:16:30+1200,2020-05-27T22:16:45+1200,2020-05-27T22:17:00+1200,2020-05-27T22:17:15+1200,2020-05-27T22:17:30+1200,2020-05-27T22:17:45+1200"
upsert,8008_2020_187,2020-12-02,8008,2020_8008_T4,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:18:00+1200,2020-05-27T22:18:15+1200,2020-05-27T22:18:30+1200,2020-05-27T22:18:45+1200,2020-05-27T22:19:00+1200,2020-05-27T22:19:15+1200","2020-05-27T22:18:00+1200,2020-05-27T22:18:15+1200,2020-05-27T22:18:30+1200,2020-05-27T22:18:45+1200,2020-05-27T22:19:00+1200,2020-05-27T22:19:15+1200"
upsert,8008_2020_188,2020-12-03,8008,2020_8008_T4,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:19:30+1200,2020-05-27T22:19:45+1200,2020-05-27T22:19:59+1200,2020-05-27T22:20:15+1200,2020-05-27T22:20:30+1200,2020-05-27T22:20:45+1200","2020-05-27T22:19:30+1200,2020-05-27T22:19:45+1200,2020-05-27T22:19:59+1200,2020-05-27T22:20:15+1200,2020-05-27T22:20:30+1200,2020-05-27T22:20:45+1200"
upsert,8008_2020_189,2020-12-04,8008,2020_8008_T4,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:21:00+1200,2020-05-27T22:21:15+1200,2020-05-27T22:21:30+1200,2020-05-27T22:21:45+1200,2020-05-27T22:22:00+1200,2020-05-27T22:22:15+1200","2020-05-27T22:21:00+1200,2020-05-27T22:21:15+1200,2020-05-27T22:21:30+1200,2020-05-27T22:21:45+1200,2020-05-27T22:22:00+1200,2020-05-27T22:22:15+1200"
upsert,8008_2020_190,2020-12-07,8008,2020_8008_T4,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:22:29+1200,2020-05-27T22:22:45+1200,2020-05-27T22:23:00+1200,2020-05-27T22:23:15+1200,2020-05-27T22:23:30+1200,2020-05-27T22:23:45+1200","2020-05-27T22:22:29+1200,2020-05-27T22:22:45+1200,2020-05-27T22:23:00+1200,2020-05-27T22:23:15+1200,2020-05-27T22:23:30+1200,2020-05-27T22:23:45+1200"
upsert,8008_2020_191,2020-12-08,8008,2020_8008_T4,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T22:23:59+1200,2020-05-27T22:24:15+1200,2020-05-27T22:24:30+1200,2020-05-27T22:24:45+1200,2020-05-27T22:25:00+1200,2020-05-27T22:25:15+1200","2020-05-27T22:23:59+1200,2020-05-27T22:24:15+1200,2020-05-27T22:24:30+1200,2020-05-27T22:24:45+1200,2020-05-27T22:25:00+1200,2020-05-27T22:25:15+1200"
